Energie,Count
1493571947.79339,244
1495055041.7402825,254
1496538135.6871748,245
1498021229.634067,282
1499504323.5809593,299
1500987417.5278516,248
1502470511.4747438,291
1503953605.4216363,346
1505436699.3685286,393
1506919793.3154209,438
1508402887.2623131,503
1509885981.2092054,464
1511369075.1560977,429
1512852169.1029902,359
1514335263.0498824,8
1515818356.9967747,0
1517301450.943667,0
